web-scraper-order,web-scraper-start-url,threads,threads-href,username,the_post
"1595262125-7327","https://hardforum.com/forums/amd-flavor.87/","Radeon Vanguard open beta tester spots.","https://hardforum.com/threads/radeon-vanguard-open-beta-tester-spots.1979559/","pingjockey","THUMPer said:
			
		
	
	
		
		
			*Radeon vanguard open beta tester spots*







This is open to all AMD GPU users though. We use Discord, and we usually have weekly driver builds for all products, even mobile. There is a dedicated bug reporting channel, which is moderated by AMD, and is a fantastic resource. PM your email address you used to sign up with your GPU model and I will get the info over to the correct place.
		
		Click to expand...
	
Not sure if this is still an active program but I do have a navi card and a new amd rig to test with. PM incoming"
"1595262068-6870","https://hardforum.com/forums/amd-flavor.87/","Radeon RX 5600 XT Board Partners Still ship their graphics card with 'old BIOS'","https://hardforum.com/threads/radeon-rx-5600-xt-board-partners-still-ship-their-graphics-card-with-old-bios.1993592/","AIM9x","The entire card release was a clustertruck.  Unless you're specifically buying one of the cards where they changed the name for the newer bios release, like the gaming Z, you might not know what you're getting and what specs the hardware was verified for."
"1595262119-7264","https://hardforum.com/forums/amd-flavor.87/","New windows install, where is my 5700xt?","https://hardforum.com/threads/new-windows-install-where-is-my-5700xt.1997006/","Smoked Brisket","cybereality said:
			
		
	
	
		
		
			Oh cool. Didn't realize that was possible. You learn something new every day.



So it's probably not Adrenaline that is causing the problem (it's just an interface UI and some tools). The drivers are the same.
		
		Click to expand...
	
I have come to realize through stress tests of all hardware for stability, through combinations of windows updates and amd drivers, that it is simply this: Windows updates are bad or AMD drivers are bad or both are bad but one is weaker than the other. I am happy with my AMD hardware but pissed about its stability via software. Why, because it's not real stable compared to the competition across the board, it's just not. AMD is beating brand new intel chips in terms of value and overall performance(not gaming) and yet they are pushing a new chip series out and their software is not mature. Ive been a builder for almost 20 years, my first system was amd and an ati 9800 pro. I am not loyal to companies, there has been no reason to buy AMD for over a decade. I have never had the intermittent issues with intel/nvidia that I have had with these two Ryzen/5700xt builds. And that is the key right there ""intermittent"" I keep having to uninstall/reinstall updates/drivers and mismatch them just so I can watch a damned youtube video without a restart. I have brief periods of awesome performance, but my experience is real and I think it needs to be said."
"1595262112-7199","https://hardforum.com/forums/amd-flavor.87/","RX Vega Owners Thread","https://hardforum.com/threads/rx-vega-owners-thread.1941944/","ontariotl","Archaea said:
			
		
	
	
		
		
			Unbelievable to me.  And disappointing to be sure. Sentiments coming from a tremendous Fury X crossfire fan who had a stellar experience with the crossfire tech.  I'm still looking for a limited edition, watercooled version to purchase.  I purchased a limited edition XFX black Vega, but I'm not opening it in hopes of a watercooled card.



A friend sent me this vid yesterday.  At least we can purchase these cards with our eyes wide open at this point.  Two key takeaways from the video.   Rise of the Tomb Raider felt smoother on Vega than 1080ti - even running 20fps less.



And the overclock profile uses nearly 100 watts more for a measly 2% more FPS.  He said AMD shouldn't even have created a setting like that.




	
		
	

		
		Click to expand...
	


Hopefully I manage to get the plain jane Vega64 today if stock is true at the store near me today. I put a pre-order for the liquid the other day and doesn't look like it will be filled anytime soon. So I will cancel it and just get an EK wb if I manage to scoop one today. I am a little salty with the pricing where I live enough that I seriously thought about going green with a 1080ti and a gsync monitor. However, owning a freesync ultrawide monitor already I'm in with the red eco system. To replace with a Gsync ultrawide is probably more cost prohibitive.



I took a chance on pair of R9 290 cards when they first came out even though everyone bitched about how power and heat where through the roof and kept telling me I should have bought a 780ti instead. I just used waterblocks to ease that pain and for almost 4 years they have served me well especially when I was able to flash them to a 290X easily. I certainly hope Vega can repeat at least 3 of those years. I'm not waiting on Navi, but it doesn't mean I will be intrigued about it. And for fuck sakes AMD, keep it quiet this time. No more fucking hype train shit.



I think the worst product I bought on launch day was the HD5970. You think no xfire support with Vega at the moment is bad. Try to imagine to purchase an expensive dual GPU card where day one you couldn't use xfire at all. I think there was a beta driver that allowed only a select few games that could work with it. Beyond that you were screwed for a month or two.



UPDATE:

<img src=""http://i81.photobucket.com/albums/j232/OntarioTL/eb837451-9ea2-46df-b2f2-5fdf16b3cb42_zpsr2g0ruqq.jpg"" class=""bbImage ""   >



I just become an owner of a card that should have been out a year ago!!!

Still happy as I don't have to xfire anymore if I was lucky it was supported 





Hey Cyberreality. Did you get a coupon for the free games or did they give you a link to redeem at all? My store told me to just register online but I can't find anything."
"1595262116-7256","https://hardforum.com/forums/amd-flavor.87/","RX 5500 Desktop GPU?","https://hardforum.com/threads/rx-5500-desktop-gpu.1997556/","travm","I'm guessing here, but I expect they're still working through old stock 570's, 580's, and 590's leftover from the mining crash.  They seem readily available, which is odd considering their age.

anything less than a 5500 xt would eat into those necessary sales."
"1595262130-7361","https://hardforum.com/forums/amd-flavor.87/","What's next?","https://hardforum.com/threads/whats-next.1998758/","TeeJayHoward","I've not paid attention to GPUs in about 5 years. Looks like nVidia's got the 30x0 series coming out soon. AMD's last card release was the 5700XT a year ago. Is there any news from the red team, or are you pretty much stuck on team green for the high-end market?



edit: My Google-Fu was weak. Apparently it's called ""Big Navi""? RDNA 2? Something like that. Doh."
"1595262055-6814","https://hardforum.com/forums/amd-flavor.87/","Help with ASUS RX550 2G (driver problems)","https://hardforum.com/threads/help-with-asus-rx550-2g-driver-problems.1992634/","pendragon1","coincidence?! how is the ""warranty gone""  if you just bought it?








	
		
			
				NiemandGekusst said:
			
		
	
	
		
		
			happened 1 month after buying it
		
		Click to expand...
	





	
		
			
				NiemandGekusst said:
			
		
	
	
		
		
			that it wouldve kept working without any problems for 18 months
		
		Click to expand...
	
???



youve done everything you can do except try another monitor, unless i missed it..."
"1595262055-6813","https://hardforum.com/forums/amd-flavor.87/","Help with ASUS RX550 2G (driver problems)","https://hardforum.com/threads/help-with-asus-rx550-2g-driver-problems.1992634/","NiemandGekusst","pendragon1 said:
			
		
	
	
		
		
			then replace it. the vram is failing and thats why when the drivers try to get it to the correct speed it goes all goofy. the drivers and therefor the ram speed are not loaded in safe mode or when using the ms generics.

replace it or bake it, look for the gpu necromancy thread.
		
		Click to expand...
	
Then how do you explain that this happened 1 month after buying it when I tried to update the drivers??

I highly doubt that if the card was fucked from the factory, that it wouldve kept working without any problems for 18 months, and this only happened when I tried to update it."
"1595262112-7189","https://hardforum.com/forums/amd-flavor.87/","RX Vega Owners Thread","https://hardforum.com/threads/rx-vega-owners-thread.1941944/","sawe","VRMark scores ?"
"1595262136-7421","https://hardforum.com/forums/amd-flavor.87/","AMD RDNA 2 gets ray tracing","https://hardforum.com/threads/amd-rdna-2-gets-ray-tracing.1994287/","jologskyblues","It might be just my observation, but I have the feeling that Nvidia may have indirectly helped AMD achieve their real-time hybrid raytracing implementation through Microsoft with NV and MS' collaboration on DXR 1.0 and MS' decision to get that framework into their next XBox console since MS defined the requirements for AMD to follow in developing the custom APU for the new console. Maybe Nvidia was willing to let this happen just to make sure their R&D and transistor/die space investments in Turing (RTX, Mesh Shaders, VRS) gets wide spread adoption so these technologies stay relevant as baseline features for the next gen consoles and GPUs from AMD and Intel to have similar implementations via common API specs/requirements as they were introduced in Turing instead of having those features fade into irrelevance like some of Nvidia's other technological investments (PhysX, Simultaneous Multi-Projection, etc.). With DX12 Ultimate and Vulkan Ray Tracing, Nvidia has pretty much had a major hand in defining how hybrid real-time ray tracing is done in the industry. According to the Digital Foundry videos featuring the XBox Series X, AMD's RDNA2 will also have their own ""RT cores"" to handle BVH in hardware. I do wonder how de-noising will be handled by each vendor going forward. Turing can possibly use their tensor cores while RDNA2 might be able to do them using shaders."
